,Hour,Minutes,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,Insect
233,20,24,185.58710964173744,-31.60039758347856,194.00179302379914,51.49465951994172,146.1390197612799,-25.90758745558846,0
234,21,15,50.82129454897203,-153.43262761260684,39.79490688270519,-26.23605628156137,-213.6485715036791,-27.566577036606027,1
235,22,6,-77.4814330370284,59.533655820857945,-60.765169843126046,-28.393412988647494,139.48057318402408,31.878819538701464,0
236,23,41,39.63976324718475,-145.9565235423207,-21.083964672462695,-216.16378202358825,25.785362565182528,-108.18292997408182,2
237,19,43,-128.14403538085367,231.04178255729298,-322.82399566709597,240.97444674826397,166.3793426285899,-40.58255572170706,2
238,21,45,-115.7644458229199,-198.6136870544467,84.61125607284548,43.78667206830067,-83.45220312860576,-28.97001107347657,1
239,19,32,68.73702566694706,132.93143553959422,-86.07246140378962,-102.97716576259035,-96.7471238800909,-83.09222255727194,2
240,20,27,-93.03217140006143,-26.059993523195224,-45.81616930398179,72.43596195691859,64.05258666012777,-211.4090906680798,0
241,21,49,-102.32033494475914,-37.41102642345634,-109.0062514886117,-85.20269961599098,60.96243616286705,-39.83182440116344,1
242,22,5,49.865665273842204,-105.97019479880194,-79.90038869343637,105.79396830045972,17.502561942710393,-11.622759616194282,0
243,18,44,36.74624899213191,109.36767601378492,98.12014598418853,95.52701597811996,23.138450191122935,-165.68661898914286,0
244,20,50,138.2021521078945,-44.6089280268498,72.62686986111696,138.5102497255597,-25.423617105210383,36.79412651188627,0
245,21,35,-16.566423331288004,-2.6158562562792143,-143.16323600878442,-183.08135990197093,18.509628934197124,25.425336596896848,1
246,21,10,-140.19775184343942,-81.4861848800772,-69.08731695030677,-35.79386141607241,39.22569879813757,-59.06925664277266,1
247,22,10,252.67406421291932,-101.1775505822543,115.61748818373397,319.76747198098616,-15.550867204976887,148.4262765597511,0
248,22,12,149.23209122041544,-61.4560577060906,-57.31416113075751,47.10215810009982,187.5197788250095,0.31893531865453845,0
249,20,21,15.668610601706742,-72.86314297361585,-39.392481022268996,-141.80782123988243,45.642223761355076,-131.92042070492417,2
250,15,32,-10.499409547472656,-220.0115780841913,167.16374265259094,241.9101614883832,1.0975225894869767,-48.555280831899296,0
251,20,53,-135.26095953490588,-229.83813629770512,141.9668987713591,-5.965276760761185,-4.69151584670971,-73.30185368116838,0
252,21,4,48.82696530394398,-50.73770933599958,-69.10344325289589,-172.15420705265393,97.53876223298307,57.622909303528246,1
253,21,4,143.47234120707643,-117.94494512830842,21.289233361824067,17.10628605778264,-54.86433568771238,-56.67824249998672,0
254,21,46,-109.60602285229635,179.0569384005083,-14.520619313502037,-200.54173753022351,-105.151617013705,-109.53253024264673,0
255,19,36,-88.01229076799288,-131.1016388966315,-12.99240971857758,-15.54678151015817,106.56501419863402,-59.869036686747634,0
256,19,15,-153.3120316860299,-211.33806786581087,-161.2481352930433,99.77503570831608,159.99831237315723,148.40870438434627,0
257,18,18,65.38135872256031,-381.77276028127204,-180.99031554202202,245.7349249819145,-51.77820089460007,-61.08183856535455,0
258,21,22,16.83552255753368,40.288097464082924,81.595690539975,-32.07598656008648,-110.98862088693984,-35.09541320459913,1
259,20,51,-225.47028286330416,59.889885100202115,44.82523989164464,-294.3369150405889,16.14378721570343,-15.592656245910847,2
260,21,2,-48.19474024003325,-122.55035061617421,-4.068627061633013,-25.16731114208345,-36.44176428203155,-110.42504278152161,1
261,21,47,-60.67323514798654,-249.77953019520234,147.67668641850761,113.67093488345175,-20.452288402421846,165.29981768099336,1
262,7,55,47.83878865829655,100.47560027933366,21.662324581365155,3.4604381707934784,13.899155981686398,-97.76324494742448,0
263,21,28,-35.9981708139763,-80.63657659971425,-82.01855293936993,22.913861303299544,-200.39727949391835,62.51670680728141,1
264,5,20,-165.90374227360167,-164.32588423173664,73.78018550041861,44.92078307948411,248.22963305974523,168.47699371889072,0
265,9,59,-44.72806232633999,-72.93405923712749,148.61561128751157,102.2681316156977,-101.21124712563471,-19.639441422646385,0
266,21,37,44.87477904868874,-180.54234206807564,83.39981247796887,-39.67625702635552,6.4849950642188094,-23.452879973377733,1
267,21,34,-101.85876241484186,-63.659787222753685,-80.9916247830547,-73.24837616195464,-74.61763918844142,-48.74098828125636,1
268,22,49,81.57184935684243,7.264244517426666,-39.17785203231527,-11.682763651428374,8.029595980569198,102.79922814635557,0
269,21,30,-1.2716712166984647,136.94692582003015,-365.84349889007825,-131.02929241169537,123.22100394841465,80.39913218556656,1
270,21,53,121.04448367977616,-35.613348141027615,-19.924230084713702,-38.00439041289163,156.4197337179293,11.196450605031853,1
271,18,31,-40.948698122630894,-98.05494999661697,105.34033592573455,109.54860194774724,-39.57847457427215,39.032296871865334,0
272,1,31,16.257576693624287,-95.31486400380814,-45.5059704889948,-39.04529127258611,117.6379200497066,-52.09668486073947,1
273,21,50,12.686761808586795,159.44952091251196,36.14014821226563,-107.53384048013346,-23.97530067199313,-81.44815555041393,0
274,18,15,70.8344507868916,-172.1916991538656,-144.544259347143,146.67259212101342,25.14364278491639,31.546381945033897,0
275,19,55,54.413383415476915,-76.58691102384158,60.582716124114576,-26.982200936757273,39.87163729502357,66.6337128120238,0
276,18,50,20.533274176652352,108.83886163958503,16.16034201300064,22.06664058104275,83.87869117956942,196.15060497000243,0
277,21,11,-115.47082511065486,321.3904829839065,130.96346381527513,-195.87342517739975,13.362691246447008,-76.67934105047138,1
278,21,7,-140.5184395573765,-48.3759123754078,-61.682750469739275,-232.73695894655378,-91.10564534699954,88.79320439558303,1
279,21,22,-72.60730236665358,279.0496687987827,69.44557799117892,-196.0405319740901,145.90970005802595,100.55238226142164,1
280,21,24,-40.41625011036801,-135.4580755848661,31.545439813178476,106.45324399665203,-25.478091719228114,-82.08095382246046,0
281,19,40,-53.024763737152036,-92.59597635394434,66.7486724730784,-113.50353034613987,-31.350108728357384,-78.82785161377895,0
282,21,28,42.1414421673819,20.799441313236844,-222.3309281312445,9.204292718878925,-91.57799125739841,16.705298621304525,1
283,21,38,-36.82577224078841,327.29296434761477,142.34917735062692,-201.63545553586468,-61.20515937394203,-86.23189873794878,1
284,20,40,19.37762484346014,-319.7443600290974,-216.7843157562168,210.18982207722036,-65.68063363292914,44.286738888287196,0
285,9,53,8.401259480969738,207.01486648305388,126.31041553602887,-143.6695968728808,120.756774664303,-88.15143834215972,1
286,20,50,97.42226132139714,69.23916011700955,-206.33987581893473,210.40212769230217,245.45743599203016,-105.75761231960328,2
287,21,7,123.2361778052356,-90.43905946666422,105.86143100203972,46.05677593052474,17.065586757179783,-19.214892649899674,0
288,18,18,19.259672853108615,-124.17101898276715,-68.8407346932436,69.21606683683592,-108.90647095713271,58.38456682816092,0
289,18,20,82.34565532653824,-47.34545556863979,132.56124058265883,144.6214301601859,52.32532177745362,-29.123112005904574,0
290,21,45,99.27619598094397,-68.42210901390082,-74.25529252851535,-57.52705773756199,69.61743551995757,16.119495833565953,1
291,5,35,-31.543289435625567,-62.86350322448426,-62.67691729899446,-129.61860661440403,20.26582935067711,-31.225782315088047,1
292,21,36,-62.87867268352918,-42.41100777694929,-41.12440491052247,-50.66422737672045,-200.46136283001235,113.38904258102602,0
293,21,2,-57.842416406498074,53.237006601114146,-282.1004460189171,37.188491026893104,-71.56891510644957,-12.661550791532303,1
294,22,54,-77.64075618323409,-167.4879286902601,88.01694157342293,96.38533322241152,210.9706594749327,86.5617968758406,0
295,21,49,27.916061928671564,-81.66650814296763,32.45896338983309,7.562996192972582,-110.6989252259813,94.53263241270038,1
296,19,10,-60.30293595246903,60.54233902567772,3.2594136939358087,46.76833241432898,68.79002419550142,12.160528253983905,0
297,21,45,-20.831069647620666,18.79064266863416,-11.65374390627657,-88.38469985147806,-68.58179074348581,-61.29857012946177,1
298,1,59,154.29268813511396,-177.21186350150742,97.13114501849314,-83.46027385171466,-122.69605406410456,36.70470749003543,1
299,21,37,38.077030706427266,10.737223821516173,-4.088059790502774,-68.24515141985601,125.90784097757515,297.2322555463487,1
300,21,38,-188.84024218064766,-53.41168112516807,-18.80677320332824,-21.79062812298829,25.733087188239413,-137.67763402042897,1
301,23,28,-18.961594960896555,91.89911166061493,-141.4587144651356,192.9142460576174,-152.31122958780594,19.576292956165936,2
302,20,54,-149.07443465049403,-98.18404653060212,109.57497534858042,149.44733129034574,39.112842413142836,-40.2028952683388,0
303,22,31,-41.655180178366365,-8.12401845337688,-46.821667083201795,-132.5568026049776,46.64976957288775,-89.90811467433019,2
304,18,43,-50.061542141284136,-158.41795829467642,180.32329792217186,294.3148880287549,130.80748844788596,-165.43005105438957,0
305,18,29,-68.33615611287172,95.3340782628147,-85.14397563171605,-60.360042520160974,-148.3278563809618,-110.08549518548026,2
306,21,43,-140.3578996283594,-227.1283152164107,133.9112203832305,32.65899400296553,-53.14786369257828,83.42640482822647,1
307,18,29,44.2758420593699,-93.31548696624775,132.15984758861495,88.65144001855221,-224.80397372489148,-7.3951033040129985,0
308,21,19,107.9813217640696,-5.438585342012292,-160.17187383163878,-80.53364808362036,202.88498215159754,-42.00646826912639,1
309,19,48,-50.01589643106581,-41.08848009064218,151.87056345816316,162.85764878196667,49.91945681674548,-68.510976341669,0
310,19,29,93.4215628739228,56.671936217194016,-8.475099250534,33.29842884630193,104.70210264768906,-4.069815255898327,0
311,21,28,0.5269115210711978,-90.28161005155157,-24.292189090878498,-116.91881337281762,-40.309608437262156,76.78313767912496,1
312,20,40,-5.41143652661745,125.89544003954194,88.66363741355828,-56.36828337693065,92.06972662348531,-44.4616144059357,0
313,21,16,-86.40055312946441,-120.1626822610058,8.1523666848218,-80.27676488623428,157.6834003091863,180.2333541998076,1
314,20,13,205.50886736862157,-110.4222216023576,-28.33250278689656,59.01552233468135,17.91449096815677,73.4347100022305,0
315,21,21,-57.307456850477756,111.69334932672979,-2.746624686339949,-143.78341109426066,7.1280341482364,-13.470947610880666,1
316,21,52,-16.851439761366983,-107.69794029145562,5.48557562585289,-156.04171533847517,35.54402366832511,-18.640605546975547,1
317,21,42,-64.70455171520699,19.719704827811558,94.45078071822005,-51.77457775093907,-151.11387906008767,-141.5400670684486,1
318,21,19,-117.08566065542331,-133.34658851835047,45.091435496406305,-142.67974691239874,-36.93362377407733,-281.4612261638847,1
319,18,29,-53.474826967116705,46.30591736121241,-16.022007753616307,-42.51648471937468,-21.021177496991715,126.92756725525014,0
320,21,11,113.03352089770901,-14.603182244085433,-104.99836627759866,-220.2967202316814,-192.5027424298942,52.63183638636795,1
321,21,18,-44.39855496570405,8.507922129133105,-210.17439428761716,29.929356143292395,-11.171873526078885,2.024659906165404,1
322,21,9,-9.864189736423175,9.203146543417374,-12.472804757702004,-66.96282384980036,-279.6586804853647,-96.17268461636242,1
323,21,13,-32.504195519198994,3.72085451348636,-123.64370790537444,-236.18520638222523,68.23264323744436,39.74714639517868,1
324,5,31,47.090193078245846,87.6432966574936,-100.7172479257186,71.76044821984233,93.10842288960573,94.98744224656652,2
325,21,42,-50.778436005086526,-28.550714845819968,126.14528098493156,9.776972321122967,-116.44032211212603,-100.71114363887756,1
326,21,29,124.01849123989462,84.06378692987933,4.086156137443031,28.599559366401873,-0.14088438247995388,-131.26068230423925,0
327,19,1,96.75827934939049,-183.2263655846304,-137.09409137941338,-1.6368934522450584,-146.96484919293331,-74.16292435224948,0
328,20,14,-169.17557474375513,518.3958781878849,-36.36681537489597,65.26041486385785,-41.160579129078684,-26.023372084206713,2
329,21,31,-11.877277619256748,75.55365648025352,-271.7621302076559,-100.85435010685804,84.01623101996574,73.47615877916252,1
330,21,57,8.008427803870024,198.25642544151353,156.3953666056153,-111.16175240214021,150.90952420516504,27.338459107759817,1
331,21,51,31.968428037258178,-238.81669103678664,117.891801474016,134.43251045292322,141.5916208412376,-3.8882950173015596,1
332,21,38,71.08789148676293,223.48779988248754,147.09126855931262,-133.7792540333603,-25.696121805653576,95.84344434340728,1
333,21,25,19.71991725199385,193.58027019314227,-10.78990455882154,-82.80742759422341,-157.2577279061563,3.8389034167401457,2
334,18,32,71.66627859778826,-52.68347449255373,-42.77369154135411,41.56327487319447,-32.51158606189968,-73.36876647439094,0
335,21,57,-93.1113309421717,-137.5856071693202,22.36302719932437,-41.95356357921211,80.94626259179294,-111.35545459183606,1
336,21,34,-44.334501811512716,38.35210712889333,94.03669533799055,-24.115380612907483,26.043770658286874,122.08579425241864,1
337,21,47,-85.79671027349322,286.04256106732794,99.95658632519012,-174.43814187779398,44.17001844708151,-93.55047170857192,1
338,21,6,137.6327010149627,-43.14739729616342,-72.23124673632898,-189.2363634835765,-48.09374894508064,133.29034895594128,1
339,21,50,42.565327735701175,-20.154991002046742,-115.11637705198781,-176.0218112603809,-148.07890908521327,22.802423291188912,1
340,20,50,91.15205395953313,40.284695991509736,-238.56075618193614,197.5182279474777,165.0622693971868,5.563992639784344,2
341,21,31,115.48223150555923,-111.64228710450249,-73.63831621657724,82.07410446348487,-42.5940151425842,-62.36443658165109,0
342,21,15,-68.44435984023256,-91.01679894585055,-39.3297184923744,-56.39768691074538,113.27667148278987,-44.972842653664515,1
343,21,55,-16.680400861737606,-58.00858474526007,-10.14633029354799,-62.346951709252885,-18.686883827575713,-71.44401979097204,0
344,18,36,56.68809491143102,-168.64345464381367,-145.24539303241033,55.49635665423174,92.33901915621978,25.905467537249915,0
345,20,18,-4.29747261942033,48.62409108082824,124.30572481459767,-45.29618362439343,160.82312523386298,64.67143348812019,0
346,20,39,-355.1137399192321,-24.628500575859043,-5.108220280413722,79.2551262300309,-66.47987852664407,-1.522668850491556,0
347,21,21,-101.50287272497525,-53.01342523314672,24.110409182097015,-11.312854515072345,-104.58323942049843,-97.71506988996333,1
348,20,9,60.55006310856137,-86.21815573542162,34.401435731097216,135.50636029927904,-123.78564461851396,-21.624051593929437,0
349,21,46,-112.78642005641053,17.68221208332248,66.75234978004325,-47.92730146351071,-17.1036785455445,-51.83597968498508,1
350,19,17,-83.64539246048933,-1.6926636110565996,-25.441885933760734,-118.91424465411906,98.64621876526002,-131.75744509075236,2
351,22,53,210.4968385746494,-14.365155076122848,16.212501482577444,13.802307181057206,187.46340016419504,-20.95800315931614,0
352,21,44,-123.30727259028806,128.87207616687007,120.7815748915277,-84.41988275873288,-21.52828546149488,-167.90496208367492,1
353,19,25,49.803979063415916,-181.34712298688163,231.69188365670922,280.25371382556574,-106.87436689394822,86.65844091599654,0
354,17,28,-147.08487439362327,-115.51705268100858,-87.1934575978409,43.742145816644566,-66.90653663750106,-4.304115455044499,0
355,22,49,53.62495950301048,-67.37886831525842,258.8541139570743,250.91024512638165,-13.694905038807153,0.4123993169395942,0
356,22,5,-24.205343041711526,232.70347732170555,-79.7241668955855,-12.927635715705277,-70.85085828099841,-31.721997919659167,2
357,19,8,-86.57578074558816,6.8800927220719625,29.95295951275535,223.17124919752405,75.75022049441837,228.80852323853222,0
358,18,36,-127.4220363108102,-116.60376945283329,66.05143877716422,57.666824428285544,-184.0591310866777,-72.63607519102983,0
